text,emotion
Imma rip it up like a monster 내 DNA 우리 92는 제일 맛있어 Yummy yummy 듣고 판단해 디자이너 Now wait wait wait wait wait 방금 위험해 아 참 이건 표절 곡 잘못했다간 욕먹어 댓 글 적어 Khalifa 형 오졌고 떼 창할 땐 가사는 몰라도 돼 맞죠,0
최고는 싫고 Supreme preme preme은 멋져 So we slay we slay we slayWhippin whippin whippin 손오공이 된 기분 비행기는 근 두운 세계를 누빌 잔나비 띠들 FanxyU CAN'T HANDLE FANXY CHILDU CAN'T HANDLE FANXY CHILDI DON'T LIKE YOUR FASHION STYLE 다 뒤처지느라 고생이 많다,0
나부끼네,0
나부끼네,0
누운 자리 이부자리를 개 자리를 개 자리를 개 자리를 개똥이 차 있네,0
차 있기에 네 아가리에 잘 관리 해이 새끼 Fanxy you 잘 들어봐 봐 안에 매미 소리 녹음돼 있어 Sippin bottles of champagne 병을 따자 아무도 날 못 건드려 내 친구들이 방패 티 키 타 카 티 키 타 카 너 넬 갖고 놀 아내 친구들은 너 넬 붙였다 뗐다 스티커 티커 존나 쉬워 우린 한치 두 치 세 치 네 치 뿌꾸뿌꾸빠만 불러도 야 1위를 찍어 FanxyU CAN'T HANDLE FANXY CHILDU CAN'T HANDLE FANXY CHILDI DON'T LIKE YOUR FASHION STYLE 다 뒤처지느라 고생이 많다,0
뭘 뜸 들여 don't hold back 시간은 가 so fast 왜 자꾸 don't hold back 그대로 계속해 바람에 내 온몸을 다 씻어 negativity 모두 휘어 긴장해도 이기는 건 쉬워 걱정 따위 1도 안 키워 뭘 뜸 들여 don't hold back 시간은 가 so fast 왜 자꾸 don't hold back 그대로 계속해 시간은 나이 들면 더 빨리 가 생각보다 삶은 더 잔인하다얘랑 얘랑 얘 중 누굴 살릴까 왜 타인의 choice에 인생이 갈릴까 뉴스에선 work life balance 취미 같은 일이면 균형을 깨도 돼 젊어서 놀라는 놈들은 재껴 다 Liars 십 년 후 삶이 바뀌는 걸 봤어,0
난 버려 버려 공허함은 빈집은 순식간이면 rotten 집 차 시계가 부여하는 동기는 연가시 같아 때가 되기 전 까지는 지르지 마 용기 내 선을 넘어 모든 래퍼가 이젠 화성을 쌓아 넣어 우리는 꿈을 넘어 미래엔 화성으로 여권을 챙겨 넣어 뭘 뜸 들여 don't hold back 시간은 가 so fast 왜 자꾸 don't hold back 그대로 계속해 바람에 내 온몸을 다 씻어 negativity 모두 휘어 긴장해도 이기는 건 쉬워 걱정 따위 1도 안 키워 뭘 뜸 들여 don't hold back 시간은 가 so fast 왜 자꾸 don't hold back 그대로 계속해 유지하고 있는 balance 근데 가끔 모두 놔 버리고 싶은 맘이 들어 부정들은 내 겐 villain으로밖에 안 보여 두 눈을 질끈 감아 뛰어 다시 go so fast 이렇게 안 하면 어떡해 늦었다고,0
했을 때 늦었으니 지금 해야 후회 안 하고 쉴 거 같애때려치려고 울기도 많이 울었어 3일 동안 굶어도 눈이 부었어 하는 일마다 미루고 다 죽 쒔어,0
이런 날 대체 누가 알아주겠어 자세를 고쳐 앉아 workin' all night long 열등감에 속이 곪아 보여 이제 난 하루하루 못 날려 어느새 보여 창밖에는 해가 뭘 뜸 들여 don't hold back 시간은 가 so fast 왜 자꾸 don't hold back 그대로 계속해 바람에 내 온몸을 다 씻어 negativity 모두 휘어 긴장해도 이기는 건 쉬워 걱정 따위 1도 안 키워 뭘 뜸 들여 don't hold back 시간은 가 so fast 왜 자꾸 don't hold back 그대로 계속해,0
Can you feel my feelCan you feel myCan you feel my feelCan you feel myFEEL MY FEEL 죽이는 FEEL 우리 둘의 관계는 필요 있어 Deal 원하면 Kill 해 주는 딜 나는 즉흥으로 살아 ChillFEEL MY FEEL 죽이는 FEEL 우리 둘의 관계는 필요 있어 Deal 원하면 Kill 해 주는 딜 나는 즉흥으로 살아 ChillFeel 가는 대로 Ah yeahCan you feel my feelFeel 가는 대로 Ah yeahCan you feel my feelJust replay이 노래를 틀고 chill 해봐 집에 갇힌 채로 너도 날 느껴 Weekend는 나랑 보내기 믹 없이 놀자 We can 오 느낌을 알기는 아냐 이 곡은 널 치료해 주는 한약 Yeah I’ll be the new rap starTrap star don't stopLife like a rockstarAMEN 내 느낌은 Real shit 난 어 딜 가든 feel 하나는 까리해 너무 힙하디,0
느낌이 좋아 이 자식이랑 꼬셔 Cashier 예전과 다르네,0
천만 원 상금 I got that 한 푼도 빠짐없이 엄마 아빠에게 드려 이게 Flex FlexCan’t feel my feel 죽이는 Feel 올라타지 Private jet 흘러내려 DripH1GHR Music P NATION 우린 막내 10년 뒤엔 아마 맨 위 머린 커져 버려 잘 돌아가 회로나 무 교지만 내가 더 잘 되 기만을 기도 우림이 앨범이 더욱 잘 되기를 빌어 우리가 NEXT UP 우리가 NEXT UP 느껴 봐 Feel my flavor 첫마디부터 그래 이거 어느 새 팬이 돼 있어 듣보 잡이 었어 제일로 절대 무시 못 하게 랩으로 존나 게 팼어,0
D Ark 피 처 링 연락에 Pick up the phone 박아 대가리 이제는 We'll be the GOAT 다가오고 있어 새로운 시대가 곧 못 막아 완전히 풀려 버렸어 내 몸 인생 힙합이지 보일 때까지 라인 더 내려 입어 난 바지 죽어라,0
계속 뼈 빠지게 일하지 Pay I got it 좀 부족하지만 잠이 이 건 축복 받은 삶이지 챙겨 내 가족 살림 Ain’t no talkin’ 말을 아끼지 Look at me now 과소비 That’s my hobby 두 개씩 사 나랑 엮일 생각 말 길 조금이나마 Need a deal I want the bill 갖고 와 봐 다,0
FEVER 니가 내 모든 걸 엉망으로 만들고 있다는 걸 아니 너 땜에 아무것도 손에 잡히지를 않는데 어쩌니 집 밖을 나온 지가 언 젠 데 왜 자꾸 집에 갈 생각만 하는데 Oh 넌 도대체 어디서 나타난 거니 Fever like I've got the fluLove scene의 athlete 넌 너무 선수쿠파왕보다 깨기 어려워 필요해 전술 유혹이 심해 너한테 취해 Yeah I feel like a dummy이 곡 Hook 노랫말처럼 어디서 나타난 거니 Huh 너는 독주 너는 독 What 근데 끊지는 못하는 술 완전히 중독이 됐잖아,0
못 이겨 그 어떤 Poison두 온 집에 꿀을 발라 놓은 것처럼 밖을 못 나가 네 품에 꼭 붙어 버려 Fever 니가 날 바라볼 때 FEVER 눈과 눈이 맞을 때 FEVER 달아올라 달아올라 달아올라 달아올라 옆집 아줌마가 다 알아 FEVER니 입술이 닿을 때 FEVER 몸과 몸이 닿을 때 FEVER 달아올라 달아올라 달아올라 달아올라 윗집 아저씨가 다 알아 FEVER 집에 가자마자 왜 내 몸이 니 몸에 붙는 거니 N 극과 S 극처럼 잡아당기는 건 왜 니 운동을 한 지가 벌써 언 젠 데 왜 계속 살이 쭉쭉 빠지는데 너는 알고 이러니 모르고 이러는 거니 Kiss on my wristBaby I want moreKeepin' up my lipsBaby like muah muah 번져 버린 립스틱 위에 더 더 뜨거운 그 입으로 남겨 줘요,0
All that marksAnd I'm woo ahh 더워 더워 And you heat me heating me 뜨거 뜨거 And I'm woo hotHold up hold up 뜨거운 불길로 다 태워 줘 My everything 니가 날 바라볼 때 FEVER 눈과 눈이 맞을 때 FEVER 달아올라 달아올라 달아올라 달아올라 옆집 아줌마가 다 알아 FEVER니 입술이 닿을 때 FEVER 몸과 몸이 닿을 때 FEVER 달아올라 달아올라 달아올라 달아올라 윗집 아저씨가 다 알아 FEVERYou give me feverAll night & day 일어나려고 했다가 바로 다시 누워 Oh fever 매일 밤 이래 Oh fever fever 니가 날 바라볼 때 FEVER 눈과 눈이 맞을 때 FEVER 달아올라 달아올라 달아올라 달아올라 옆집 아줌마가 다 알아 FEVER니 입술이 닿을 때 FEVER 몸과 몸이 닿을 때 FEVER 달아올라 달아올라 달아올라 달아올라 윗집 아저씨가 다 알아 FEVERYou give me FEVER,0
난 매일 라면만 먹어 나이를 먹어도 입맛이 안 변해 I'm fine thank you Thank you And you 우리 옛날에 사랑을 했다니,0
우스워 좋은 차를 샀더라,0
우스워 나는 정말로 괜찮아 행복해 내 걱정 말고 잘살아 I'm fine thank you Thank you And you 우리 옛날에 사랑을 했다니,0
우스워,0
Oh oh yeah 난 어디에 너의 시야에 없지 다 포기해 Magic 사라져 Then I hit my dougie yeah 슝 슝 날 아가 결승선이 보이네,0
Finish lineWe so live 상금 털어 내 인생 쩔어 Finish lineWe so live 상금 털어 내 인생 쩔어 h1ghr gang은 계속 올라가지 정말 빨리 맘이 가는 대로 가지 그냥 auto pilotWe gon pull up pull uppull up to your function prolly 다 뺏어 너 네 자리 그 담에는 틀어 똬리 Like a snake in its niche 한번 잡은 건 안 놓지 우린 매일 매일 벌어 맴매 그래 우린 이 바닥의 사고 뭉치 OohYou need that clout boykeep on trollin 그 사이에 멀리 너를 추월해 그 땐 기분 묘해 We finna get itWoah woah woah 이거는 마치 시작하기도 전에 이긴 War war warBap bap bap 연기 나는 구경 집에 가 불러 줄 테니 UberTrigger finger itchinlike a mosquito 뒤에 가 숨어 OkayWhole lotta H1GHR GANG 내 뒤에 찌 찌 범 알아 존나 개간지 My CEOLike I’m holly bang 무대 위에서 털어 Put my money bag 신고 해 서부 지검 우린 언제든지 갈 수 있지 paykayBut 생각 없어 내 쉴 곳은 back stage 비행길 타면 그건 business 돈을 쓰긴커녕 아리가 또 셰셰돈은 매일 벌려 뺄셈 못 해 #GOCHILD sold out no cap 너 넨 매일 자랑해 돈 okayOkay keep it 너네,0
좋을 때 Yeah 한때 지 그 거 잘 챙겨 놔 Yeah 다 잃고 원망하던가 우 우리는 나빠 villain 우 뺏어가 싹 다 venom 우 돈으로 날 쏴 reload 우 쟤넨 배 아파 메롱 Oh oh yeah 난 어디에 너의 시야에 없지 다 포기해 Magic 사라져 Then I hit my dougie yeah 슝 슝 날 아가 결승선이 보이네,0
Finish lineWe so live 상금 털어 내 인생 쩔어 Finish lineWe so live 상금 털어 내 인생 쩔어 자타 공인 transurferCha Cha beat like transformer 봤잖아,0
horizon 그 너머 그날의 김하온이 날 불러 모든 것이 비슷해 Pendulum을 피해 따라오는 지폐 I don’t wanna kiss thatI don’t mean that 왜 우리끼리 그래 후회 없이 사랑할 망정 diss 따위 안 해말이 안 돼 Jay park 내 뒤에 H1GHR GANG KIFF CLAN 가자 맨 위에 20에 boss랑 소주로 개취해 애초에 그렸던 거지만 knamsaying huhEeny meeny miny moe 나 맨날 할 거야 ballin huh 엄빠 얼굴 웃음꽃 fan 들의 작은 행복 huhWhat okay okay huh what okay huh 맨날 놀래,0
huh 그래도 okay huh 밥 먹을 때 huh 내가 결제 I get that kick backno more chit chat 보여줄 때 but I don’t have a mixtapeI got the beezy lookin foreignBruh I put it on her spleenSwimming poolbut ain’t no chlorineNow she subbin me no marineBoy u slow boy u slow is yoveins pumpin scizzurpImma dog she a dog got herbegging for that CliffordRed bone head stone DOAI got skizzurtH1ghr gang Im the bad boykeepa toy ain’t no fisherWhat’s the price black icecan’t afford to be no slipperChocolate thang she a good girlbut she fook melike a stripper woaahAyy we both keepa poleWhy yo dude kinda weakWhy I’m too kinda SwollThis that new kinda glowFinish line boy yeahI’m lappin em doubleGirl in my Dm she aksinfor troubleStrapped witta muzzleI mastere the hustleShe fell in my lap anI’m tappin dat bubbleSheet by versacewe left it a puddleCocky an crazybut truly I’m humbleNon chalant darko he do itso suddleNo no Hablo ulessit’s bout bundleOh oh yeah 난 어디에 너의 시야에 없지 다 포기해 Magic 사라져 Then I hit my dougie yeah 슝 슝 날 아가 결승선이 보이네,0
Finish lineWe so live 상금 털어 내 인생 쩔어 Finish lineWe so live 상금 털어 내 인생 쩔어 We too naiveDid 3 shows in a row tonight 총알 몇 발 장전해 바주카로 나를 겨냥해도 겨냥해도 불발 나는 아무 거나 그냥 해도 super star 나는 하고 싶은 음악 해도 주가 계속 올리니깐 앞으로만 쭈욱 가 H1GHR MUSIC 찾으려 면 여기 부스 안 H1GHR MUSIC 같으려 면 그건 우리가 돼 보지 않는 이상은 모르지 이런 말 하면 애새끼들 반응 안 봐도 video 새끼들 절반은 꼰대고 나머지들 여전히 bottom 내가 여기 있는 한 너네,0
APCFrontin 해봐 1500 페 이 앞에 yeah 너 넨 방송 따위 없으면 은 안되네,0
APCFrontin 해봐 1500 페 이 앞에 yeah 너 넨 방송 따위 없으면 은 안되네,0
cruisin down the streeti got the flavacruisin down the streeti got the flavaif you feel it put yohands in the airi got that flava i got that flavacruisin down the streeti got the flavacruisin down the streeti got the flavaif you feel it put yohands in the airi got that flava i got that flavacruisin down the streeti got the flava and that juicecoolcat play that beat 어느덧 내 행 선진 boothto that wave 뛰어 번지 woo 뒤에서 민 놈 it must be you 못 느끼는 놈은 씨부려도 돼 단 내가 마이크를 집어 던진 후 이 노래는 mi casabut sorry i dont have a pool 내 기술 마치 NASA 어디서도 본적 없구 남녀노소 besa memucho mucho yes i amthe best muthafuckagoin' hard to the maxmuthafucaks betterduck down don't flexsee me i'm fucked up 내 왼손에 마 잌 그건 범법 bitch i wasn't born thugbut i struggleevery fuckin day so 여기 애기 들아 어서 날 본 떠 사실 좀 비틀댔고 위축됐고 i ain't gon lie i was dyin' 언제든 다시 컴백 할 수 있을 거라,0
자신에게 수백 번 이고 되새겼지만 쏟아지는 자괴감은 막을 길이 없지 잡생각을 버리기 위한 구미리 머리거리 위에 다른 랩 퍼들의 노래가 나올 땐 일부러 저리 멀리 조용히 돌아가곤 했지,0
and i almost thoughti wasn't special 난 여전히 특별해 긍정이란 단어를 내 인생에서 놓친 건 이제서야 겨우 두 번째 cruisin down the streeti got the flavacruisin down the streeti got the flavaif you feel it put yohands in the airi got that flava i got that flavacruisin down the streeti got the flavacruisin down the streeti got the flavaif you feel it put yo handsin the airi got that flava i got that flavai'm swervin' in my masi 부자 동네로 마실 woo 금 목 걸 일 차지하고 금 목 걸 일 차지 woolife is 82 stephen curry보다 빨리 into money 비를 맞았더니 빵꾸가 나 버린 호주머니 damn 빚쟁이보다 막 벌어 겨울인데 시계는 안 얼었어,0
makin' good music like common 비탈길도 rail처럼 걸어 왜냐면 내 nike가 hummer 내 flow low blow 너는 꺼러 sick 형과 병원 가서 치료 bich i'm 1 motherfucker 너는 2 니 까 뒤로 crusin' down the steeti got the flava 머니 머신 땡겨 레버 fuck 니 lable 힙합 하기 전에 개 이불 it's the bee bee 통장에 비 비 비 온몸에 빛 빛 빛나는 써 cheat cheatcheat hoocrusin' down the steeti got the flava 머니 머신 땡겨 레버 fuck 니 lable 힙합 하기 전에 개 이불 it's the bee bee 통장에 비 비 비 온몸에 빛 빛 빛나는 써 cheat cheat cheat hoocruisin down the streeti got the flavacruisin down the streeti got the flavaif you feel it put yohands in the airi got that flava i got that flavacruisin down the streeti got the flavacruisin down the streeti got the flavaif you feel it put yohands in the airi got that flava i got that flava,0
if it ain't talk about the moneythen you gone 참깨 빵 위에 lettuce lettuce all I knowur money shorts 릴 스틱 and 톡 I'm longstick to the ball like I'm sonnot enoughhow much money you spend a dayhow much money you get a dayhow much money you owe todayflex on these fellas yeah Datway 동물원 갔다 썼어 10K on the LV 자꾸 데려가 그 녈 현대 본점까지 택시 릴 러 노래처럼 라이프 스타일은 so fancyif she give me head 난 더 뿌릴 수도 rainy day 노래 쓴 친구 진짜 벌어 raining 허풍 떨지는 말어 u ain't gang k- 잼 민 거지였던 척은 하지 말어 u ain't reppinthe town 로컬들도 너를 몰라 u's a wappolow da don yeahbig sean don yeahSkinny what you talkin bout 난 talkin bout the 돈 yeah 좋더라고 yeah 쓸 꺼 쓰니 시 원해 사장님들께 받았어,0
FLEX FLEX FLEX FLEX FLEX FLEX FLEX FLEX My future Yeah uh My future Yeah uh My future Yeah uh My future Yeah uh FLEX FLEX FLEX FLEX FLEX FLEX FLEX FLEX My future Yeah uh My future Yeah uh My future Yeah uh My future Yeah uh 새롭게 시작해 나는 비트 위에 가 난 젤 편해 루피 나 플 라 cocktail party 둘이 섞이니 무서울 게 없지 충전해 놔 오늘 밤 건전지 newest in the game 어쩐지 새로 주는 taste you feel 알잖아,0
난 트렌드를 새롭게 이어 Get million cakes 안 빌려 난 옷들 난 안 뒤처져 스펙 씬 위를 다시 껑충 내 Chameleon flow no limit 품위 지켜 가만있어도 폼 나는 내 swag I go 원하는 대로 FLEX FLEX FLEX FLEX FLEX FLEX FLEX FLEX My future Yeah uh My future Yeah uh My future Yeah uh My future Yeah uh FLEX FLEX FLEX FLEX FLEX FLEX FLEX FLEX My future Yeah uh My future Yeah uh My future Yeah uh My future Yeah uh 마치 날 안다는 태도 난 시시때때로 changing We go we shine 뭉쳤지 둘은 에너진 두 배 Goku 지 다시 태어난 듯 go 변신 중 매일 매일이 fresh 매일 매일 새롭게 updated 흰 구름 타고 now I’m sailing 못 따라와 수준 veteran 차일 벌려 technolly 아무나 못 봐 여긴 꽤 높아 우린 만들지 make my thing Flex 주의 우린 끌어 앞으로 yea 빛 나 We shinning Drippin’ 손 안 쓰고 코 풀지 now we My future 난 내 미래가 중요해 잘났지 계속해서 걱정 안 해도 돼 I flex 난 내 방식대로 다 해결해 말은 아끼고 난 행동으로 I keep on goin' My future 난 내 미래가 중요해 잘났지 계속해서 걱정 안 해도 돼 I flex 난 내 방식대로 다 해결해 말은 아끼고 난 행동으로 I keep on goin' I keep on goin' I keep on goin' I keep on goin' I keep on goin',0
Foreign girl 난 안 버릴 꺼야 귀찮아 하지 마 그럼 너가 덜 이뻐야 지도를 넘었어 반칙 밤을 넘어서 까지 너가 관리하지 느낌 여기 포주 맥 대 디친구들이 찾아 I don't F about it man 친구들을 불러 우리 서로 다른 배의미하지 우린 안 엮일 거라는 게 너가 맞이하면 내가 들어가 어때 Keepin low 와도 돼 니 여자도 내 목에다 Bust downwaterproof 취해서 없어 감도 Okay We goin 몸 안 담궈 저기 고인 니 차에 니 옷도 전부 따라가지 ForeignForeign girl foreign carI got a foreign headWe never losecause I have a foreign headForeign girl foreign carI got a foreign head red head foreheadred head foreheadForeign girl foreign carI got a foreign headWe never losecause I have a foreign headForeign girl foreign carI got a foreign head red head foreheadred head foreheadlil baby imma kiss her on her foreheadout in Europe I done seen so many foreign baes 너희는 재미없어 따분하고 boring 해 너희는 재미없어 따분하고 boring 해 What you still doing here 뭣 좀 해볼라고,0
그 모습 마치 로또 꽝인 걸 알아 외화 가득 한 내 카드 내밀어 like 타로 hmmI got foreign tops like 40 jacketsmost of them are still packaged 브랜드 네 임 발음 하기 모르겠음 구미 땡기지 가방 그리고 바지 plus 신발 all 직구 I’m spending different dollars 멋이 달라 We ain’t equalI’m spending different dollars 멋이 달라 We ain’t equalForeign girl foreign carI got a foreign headWe never losecause I have a foreign headForeign girl foreign carI got a foreign head red head foreheadred head foreheadForeign girl foreign carI got a foreign headWe never losecause I have a foreign headForeign girl foreign carI got a foreign head red head foreheadred head forehead 머리 아프니까 너무 많은 말은 말 어 불편 해하지 말 어 우린 오늘 시간 많어 Yeah on ma table 이름 모를 술을 따러 저 오빠들은 가늠 안될 만큼 벌어 Okay foreign gangdon't stop 내 music 부어 거듭 해서 지루한 티 내지 굳이 내가 널 좋아하는 이유 Got a 오빠 코 인 타 Yeah we never fallinForeign girl foreign carI got a foreign headWe never losecause I have a foreign headForeign girl foreign carI got a foreign head red head foreheadred head foreheadForeign girl foreign carI got a foreign headWe never losecause I have a foreign headForeign girl foreign carI got a foreign head red head foreheadred head forehead,0
래퍼 딱지를 떼는 중 이젠 MC로 폼 잡고 걸어가고 싶어 예술가의 길로 확실히 단단 해져 버린 내 신념과 Ego 새 역사는 다시금 써 지네 내 발자취로 산 증인의 삶 그 삶을 위한 권능을 원해 I need more power 단순히 내 바지 주머니가 두꺼워 지는 게 아니야,0
내 위치는 많이 변했지만 나는 여전 해난 일시적인 세상의 것으로 움직여 지지 않아 영원의 것을 영원히 따라 I wanna follow eternal love n peace n mindWanna eternal love n peace n mindB e w h y 이게 유행이라 매 Look at me now 예술의 집합체가 되기 위한 걸음의 시작 요즘 내 이빨이 사는 데는 네가 낀 이어폰 혹은 Studio 와 무대 위야 지금의 비 와이는 꿈의 시간을 바쁘게 지나서 왔지 너 느낌이 와 나 때문에 미간에 주름이 생기는 래퍼가 느네,0
점차 스물넷인 난 매달 십일조 봉투에 100만원을 100 장씩 넣을 거야 주머니 안으로부터 회사 없이 불린 나의 몸 I’m so independent 모든 집중과 관심 명예와 돈 전부 챙겨 현재 난 꿈나무들의 Role model 근데 얘 들아 나는 저걸 따라가지 않아 더 가치 있는 걸 바라보지 영원한 걸 따라가렴,0
그럼 다 나를 따라올 걸 아주 잘 알아 I don't need the 운세 Lotto 네 가 있는 곳 어디든 영원히 비와 너의 시간도 이젠 나만 따라오니까 Believe Forever ForeverMe Forever Forever 영원히 비와 영원히 비와 진짜로 여기저기 어디든 매번 들리는 내 이름 최고라고 말 안 해도 최고란 사실은 Famous 나를 보면 서둘러 카메라부터 켜는 Ladies 정작 내 앞으로는 오지도 못하고 멀리서 가만히 지켜보고만 있는 Haters 점점 늘어나는 Follow 돈이 생길수록 늘어나는 Problem은 없어 그저 불어나는 잔고 유명 해질수록 입술은 많아 져 더 늘어날 걸 알아 그래서 난 더 원하지 원하지만 집착은 내게 절대 안 권하지 눈에만 보이는 달콤한 우상들에 겐 난 평생 절하지 않아 당연하지 나란 놈의 존재가 계속해 거대하게 커 감이네가 있는 곳 어디든 영원히 비와 너의 시간도 이젠 나만 따라오니까 Believe Forever ForeverMe Forever Forever 영원히 비와 영원히 비와 한계는 매번 내적 But 절대로 안 외쳐 Never 난 매일 또 내 매듭을 매고 새로운 데를 개척해 대며 내 꿈을 뱉어 Don't remember name of BewhY 날 기억하려 안 해도 돼 Cuz 난 최초가 된 놈 세계를 패고 팰 놈 내 소 갠 계속될 테니까 Forever 무언가를 얻지 못해도 난 걷지 믿음으로 역시 주님께 맡겼지 그가 원한다면 가고 아님 말아 Hands up welcome to ma grooveWelcome to ma zoneHands up welcome to ma grooveWelcome to ma zone 내 걸 들어봐 봐 확실한 Another another level 너네,0
들 이 가지고 있었던 모든 영광을 챙겨 평화를 외쳤던 많은 래퍼들의 평화를 뺏어여기의 영화 속에 선 최고라는 역할은 내 거 사실 할 필요가 없어 졌네,0
Bitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceWhoa bitch I don’t know youBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my face 솔직히 말해서 웬만함 보기 싫어 그래서 난 집에서 개를 키워 산책을 하면서 난 생각했어,0
왜 이리 꼬였지 난 참 못됐어 저 새 낀 왜 자꾸 견제 하지날 통해서 배우지 범생 같이 답 없는 놈들이 언쟁하지 난 집에서 아내랑 건배하지 신중해야 돼 내게 실수하지 마 난 다 기억해도 괜히 디스하진 않아 순진한 애들 다 속았어,0
삥 뜯긴 거지 그런 애들 영웅 행세 하는 꼴이 웃긴 거 지난 회사가 있어도 혼자서 싸워 너 넨 다 비겁해 남의 눈 가려 폭력은 없지만 전쟁터 어제의 형제가 오늘의 적 신세를 지고 주인 행세 하는 꼴 너무 많이 봐 왔어,0
지가 잘난 줄 알어 피해의식 쩌는 인간들은 너무 거북해 근데 공존해야 하니 결국 내가 어른 돼 떳떳하지 누구 앞에서도 난 누구 한 텐 씹새 낀 데 그건 모두 마찬가지 덤덤하지 서울은 차가 우니까 몇 푼 챙기려고 온 거면 이제 좀 꺼져 봐 Bitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceWhoa bitch I don’t know youBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my face 알기 싫어 니가 뭘 했는지 이유가 뭐든 간에 우린 널 모르고 그게 니 실력이지,0
Bitch get the fuck out my faceI’m not the nice guyyou see on TVI’m more like killeryou see on the news 나도 이유 없이 가끔 폭발하니 걔넬 이해할 수 있단 게 아냐 사람은 다 각자의 세상에 산단 말이야 자랑도 아냐 걍 그렇단 거야 근데 말 걸지마는 서 롤 위한 거야 난 날 잘 알아서 혼자였던 거고 앞으로도 쭉 혼자 일 거야 글고 약 잘 먹고 어른 될 거야 until then fuck out my faceI’m raw 착신 전환해 스케줄이 너무 빡 세액 수를 말하기 전에 잡설 umm stop it이 나이에 친구 사귀는 건 하느님한테 맡겨 놓고 사랑들은 전부 카 톡 즐겨 찾기 Whoa 내가 틀렸다는 애들은 그냥 죽었음 좋겠네,0
왜 안돼 진짜 널 죽인 것도 아닌데 근 까 진짜 널 죽이기 전에 You bitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceWhoa bitch I don’t know youBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my faceFuck out my faceBitch I don’t know youget fuck out my face 나의 모토 평화주의인데 십 분도 못 가지 눈에 거슬리는 거는 못 본 척 못 하지 새끼들은 한 철 장사로 홀려 내 길을 걷는 중에 못 볼 꼴 또 봤지 신분 세탁계급 올려 성수기에 돈을 걷어 Rollie 차고 가사 바꾼 뒤엔 건들거려 래퍼는 존나 많고 행보는 도 플 재미없어 프레쉬를 원한다면 Legit Goons를 예로 던져 그니까 내가 존나 벌 땐 내 시티백 금칠하고 skrt skrt skrt 빈티지로 풀 착 장 몇 천 벌든 절대 나의 간지는 누가 못 건드려 진짜 나는 해야 돼 나는 되야 돼 네 가 좆 되야 되니 내가 떠야 돼 그건 그만 봐야 돼 한 물 가야 돼 이젠 대중들도 알고 쪽을 봐야 돼 네 비참한 꼴을 보고 난 뒤져야 돼 잊지 않았거든 내가 어서 왔는지 Fuck out my face 나의 평화에서 발 빼 이 시발 놈아 JUSTHIS 꺼 빌려 우린 진짜 니께 면상 빼 이 십 쌔꺄,0
내가 못하면 너 넨 내 가족을 욕하지 512 boys makin' new We go high yeah 아껴 줘 날 Cuz I'm so heartless 더러운 기억들 속 추억들 I pop it1 2 3 I feed my brothers4 5 6 Bitches in Nightmare 날 더 높이는 건 너 말고 아픈 기억들 7 8 9 I countin' new daysBye bad bitch bad bitchBack to street Aye aye 불태웠지,0
Passion 후회 없이 YeahMurder on my mind 하루에 몇 번 고민하지 난 내 가족 빼고 다 사라지기를 기도하지 엄마 아들은 걱정 마 상처에 갇혀 살아도 Feed my brothers 1 2 3 내 주변 걱정 덜어 주려 버텼지 난 울지 않아 고통 받아 가며 배웠으니 날 믿는 애들 다 데리고 Ride with me 날 미워한 애들 이젠 나랑 Fight with meLil gimchi with my broski 불탔지,0
Cuz They told me I'm fire makin' hot shit 내가 못하면 너 넨 내 가족을 욕하지 512 boys makin' new We go high yeah 아껴 줘 날 Cuz I'm so heartless 더러운 기억들 속 추억들 I pop it1 2 3 I feed my brothers4 5 6 Bitches in Nightmare 날 더 높이는 건 너 말고 아픈 기억들 7 8 9 I countin' new days 날 판단할 자격이 없어 너는 너가 잘 때 난 Up I hustle 여름에도 심장은 차가워 Like 얼음 That's why I can't show no loveI can't trust em 장난 치지 마 This s*** is not funnyFree my bruddas locked up 하나님 빨리 나 아는 척 하지 마 You do not know meslatty slatt with my slimes only 부담 갖지 마 About money 어차피 돈은 따라올 거니 24시간 I keep goin' 왜냐면 우리가 못하면 걔넨 욕하지 내가 못하면 너 넨 내 가족을 욕하지 512 boys makin' new We go high yeah 아껴 줘 날 Cuz I'm so heartless 더러운 기억들 속 추억들 I pop it1 2 3 I feed my brothers4 5 6 Bitches in Nightmare 날 더 높이는 건 너 말고 아픈 기억들 7 8 9 I countin' new days,0
